node,x,y,z,lumped_control_volume,previous_indicator,low_order_indicator,raw_target_indicator,limited_indicator,physical_boundary_transfer,discrete_divergence_source,low_order_interior_transfer,raw_antidiffusive_transfer,limited_antidiffusive_transfer,limited_balance_residual,courant,component_id
11,0.34375,0,0,7.6293945312499966e-06,2.6700467840218188e-11,3.7742913773610003e-11,3.1994707025352111e-11,3.1994707025352111e-11,-0,1.5897955435467315e-20,8.4231278660407829e-17,-4.3855337129653102e-17,-4.3855337129653102e-17,-6.1629758220391547e-33,0.0015604831258461984,-1
12,0.375,0,0,7.6293945312499966e-06,9.3213005778262098e-11,1.2666660483662778e-10,1.0868222908677005e-10,1.0868222908677005e-10,-0,4.7199515133458091e-20,2.5518350619139182e-16,-1.3720989799390962e-16,-1.3720989799390962e-16,-1.2325951644078309e-31,0.0016932228609490307,-1
13,0.40625,0,0,7.6293945312499966e-06,1.7250209270657328e-10,1.94334782673803e-10,1.7549871600174155e-10,1.7549871600174155e-10,-0,6.8629266801037767e-20,1.6650157617165811e-16,-1.4370778405808591e-16,-1.4370778405808591e-16,-8.3200173597528589e-32,0.001797515801596965,-1
14,0.4375,0,0,7.6293945312499966e-06,4.7832245739610014e-11,4.7742829612322438e-11,2.9108170006796045e-11,2.9063662918145621e-11,-0,1.3108000663860311e-20,-6.9529891319724307e-19,-1.421711700861083e-16,-1.4251073222485968e-16,0,0.0018693540285690568,-1
15,0.46875,0,0,7.6293945312499966e-06,-3.8725952065179099e-16,3.2769288499031523e-13,-1.1350201085898267e-11,-3.8838132563026434e-16,0,-5.4102066220491569e-26,2.5030529144457465e-18,-8.9095260398014653e-17,-2.5030614190364482e-18,1.9564634101498448e-35,0.001905976839090111,-1
16,0.5,0,0,7.6293945312499966e-06,7.4613852568926239e-12,1.3296095981421989e-11,1.0385851603022029e-11,1.0378772584977757e-11,-0,-1.1126829480185818e-35,4.4515310093150034e-17,-2.2203402545165698e-17,-2.2257411166719296e-17,1.5407439555097887e-32,0.0019059768390901114,-1
17,0.53125,0,0,7.6293945312499966e-06,5.7482996794174945e-11,6.8908163306737677e-11,6.3086320977520256e-11,6.3086320977520256e-11,-0,-8.0306583395972975e-21,8.7175133567906406e-17,-4.4417132028331154e-17,-4.4417132028331154e-17,-8.0118685686509011e-32,0.0019425996496111645,-1
18,0.5625,0,0,7.6293945312499966e-06,3.7825884150709828e-11,4.3314069740032069e-11,3.7737058747522633e-11,3.7737058747522633e-11,-0,-1.0365846447138768e-20,4.1881898968107288e-17,-4.2549217166972596e-17,-4.2549217166972596e-17,-1.8200037974459379e-32,0.001941192255541149,-1
19,0.59375,0,0,7.6293945312499966e-06,-3.8828626851434745e-16,5.4409802817804755e-13,-5.1668182763165414e-12,-3.8857712252530411e-16,0,1.5447813704137784e-25,4.1541007553009289e-18,-4.3570833621937457e-17,-4.1541031288190662e-18,1.1020259538958945e-39,0.0019018087422448995,-1
20,0.625,0,0,7.6293945312499966e-06,-3.8828615506917748e-16,9.4608350961102509e-15,-2.2054327565126791e-12,-3.8857712289075182e-16,0,1.9661331698600703e-25,7.5142635198049467e-20,-1.6898297055120761e-17,-7.5145051719673142e-20,1.1295766027432919e-36,0.001825962596051863,-1
21,0.65625,0,0,7.6293945312499966e-06,1.8084626020438035e-11,2.014971635358594e-11,1.9131281867067015e-11,1.9117196035902341e-11,-0,-1.0767922879124658e-20,1.576615681713496e-17,-7.7700385018838784e-18,-7.8775048651397544e-18,1.5407439555097887e-32,0.001716568541825228,-1
22,0.6875,0,0,7.6293945312499966e-06,6.3110649243331031e-11,6.6219042184602513e-11,6.4704730224746469e-11,6.4704730224746469e-11,-0,-4.175360865492649e-20,2.3756909715767695e-17,-1.1553283385132153e-17,-1.1553283385132153e-17,-5.0844550531823027e-32,0.0015778305317200316,-1
23,0.71875,0,0,7.6293945312499966e-06,1.0858348861409433e-11,1.1647891410560378e-11,1.0342028358359359e-11,1.0337586271683644e-11,-0,-7.6262976684055348e-21,6.0313579043498131e-18,-9.9629444290238827e-18,-9.99683486081492e-18,-1.0785207688568521e-32,0.0014150801896594439,-1
24,0.75,0,0,7.6293945312499966e-06,-3.8813162517587808e-16,2.2867787797159958e-14,-1.1329048424682605e-12,-3.8813162519677974e-16,0,2.7794255996970526e-25,1.7742830651739964e-19,-8.8178453847154231e-18,-1.7742858446011908e-19,6.56858655152258e-47,0.0012345719200174111,-1
25,0.78125,0,0,7.6293945312499966e-06,9.6733236762774871e-14,1.2497444857005604e-13,1.1089556247361729e-13,1.1086295660931714e-13,-0,-6.7940021765474467e-23,2.1553128694010922e-19,-1.0741337659026147e-19,-1.0766213959303963e-19,0,0.0010432425543660719,-1
26,0.8125,0,0,7.6293945312499966e-06,7.3754299493494763e-14,9.1463277198457656e-14,7.3497782538126664e-14,7.3754299493494763e-14,-0,-4.8795380725623581e-23,1.3515757303699767e-19,-1.3706584671273025e-19,-1.3510877765627203e-19,-2.4074124304840448e-35,0.00084844477292866341,-1
27,0.84375,0,0,7.6293945312499966e-06,2.1166581212673442e-13,2.2089969180650901e-13,2.0950907457074219e-13,2.0950907457074219e-13,-0,-1.2602976354347366e-22,7.0574940894636298e-20,-8.6903512846121401e-20,-8.6903512846121401e-20,-5.4166779685891008e-35,0.0006576645452019698,-1
28,0.875,0,0,7.6293945312499966e-06,1.1295979163243537e-13,1.1621857625059431e-13,1.1173996795491082e-13,1.1173996795491082e-13,-0,-5.7198535227052761e-23,2.491975207953047e-20,-3.4169069638698522e-20,-3.4169069638698522e-20,1.0381966106462443e-34,0.00047823344834674417,-1
29,0.90625,0,0,7.6293945312499966e-06,-5.5693579908603433e-28,9.4144582048770466e-17,-1.2427156805055841e-15,-6.0741057106853501e-28,0,2.2157467742458285e-37,7.1826615943395493e-22,-1.0199434376177628e-20,-7.1826615943434021e-22,1.7105694144590052e-49,0.00031704691878901506,-1
30,0.9375,0,0,7.6293945312499966e-06,4.5240038594665749e-16,4.5681272224049871e-16,4.3068354231427087e-16,4.3068354231427087e-16,-0,-1.2397629397544153e-25,3.3787430684243613e-23,-1.9934982243520987e-22,-1.9934982243520987e-22,-9.4039548065783001e-38,0.00018029926446523788,-1
31,0.96875,0,0,7.6293945312499966e-06,1.0929829776907035e-17,1.4523888602927074e-17,1.2383396692156623e-17,1.2383396692156623e-17,-0,-1.5269511602288669e-27,2.7422019703388283e-23,-1.6330657278216943e-23,-1.6330657278216943e-23,1.9101783200862172e-38,7.3245621042107464e-05,-1
32,1,0,0,3.8146972656249983e-06,-7.4418554450608476e-33,-6.1026773257029333e-33,-8.7958256613653397e-33,-7.4418554450608476e-33,0,1.348020854791301e-58,5.1085591100994647e-39,-1.0273545591973899e-38,-5.1085591100994627e-39,-1.9575913403995574e-54,9.1957422012314057e-20,-1
33,0,0.03125,0,7.6293945312499958e-06,-1.9316670435416084e-19,-1.7511500608295722e-19,-2.1011838343915837e-19,-2.1011838343915837e-19,0,1.3493170952870966e-29,1.3771003489914298e-25,-2.6705457577668099e-25,-2.6705457577668099e-25,0,3.6622810521053631e-05,-1
34,0.03125,0.03125,0,1.5258789062499992e-05,8.9390888813076045e-17,1.0412646642420039e-16,9.6594896364418778e-17,9.6594896364418778e-17,-0,3.7225084863720367e-26,2.2480984539738022e-22,-1.1492263885164812e-22,-1.1492263885164812e-22,2.350988701644575e-38,0.00012712429127117618,-1
35,0.0625,0.03125,0,1.5258789062499992e-05,7.273455015525038e-15,8.4110067000040429e-15,7.7900662767638921e-15,7.7900662767638921e-15,-0,5.9413773082979412e-24,1.7351719823848398e-20,-9.4747989386009372e-21,-9.4747989386009372e-21,-7.5231638452626401e-36,0.00034937229921881479,-1
36,0.09375,0.03125,0,1.5258789062499992e-05,1.3716370478610992e-13,1.5626367634464182e-13,1.4503610817888071e-13,1.4503610817888071e-13,-0,1.6266154419903404e-22,2.9127977556718821e-19,-1.7131909432618879e-19,-1.7131909432618879e-19,2.8888949165808538e-34,0.00066735886016587045,-1
37,0.125,0.03125,0,1.5258789062499992e-05,1.1995028831803903e-12,1.3512082657207199e-12,1.2573438394408413e-12,1.2573438394408413e-12,-0,1.8104770076095688e-21,2.313029954821149e-18,-1.4322574810772484e-18,-1.4322574810772484e-18,9.6296497219361793e-34,0.0010688639289040652,-1
38,0.15625,0.03125,0,1.5258789062499992e-05,7.5788693014216565e-12,8.660151066763449e-12,8.0139434487745384e-12,8.0139434487745384e-12,-0,1.3451091123774793e-20,1.6485599283354267e-17,-9.8603457334733658e-18,-9.8603457334733658e-18,-1.1555579666323415e-32,0.0015384578908084273,-1
39,0.1875,0.03125,0,1.5258789062499992e-05,4.0141537913470496e-11,4.729871893187918e-11,4.3146003310333674e-11,4.3146003310333674e-11,-0,7.9161874351668253e-20,1.0913075356767522e-16,-6.3365411705711406e-17,-6.3365411705711406e-17,7.3955709864469857e-32,0.0020580945132742997,-1
40,0.21875,0.03125,0,1.5258789062499992e-05,1.5387037084874374e-10,1.8090764236193752e-10,1.6417781117495382e-10,1.6417781117495382e-10,-0,3.2213332497244039e-19,4.1223388952039124e-16,-2.5527696513341806e-16,-2.5527696513341806e-16,1.4791141972893971e-31,0.002607804452315894,-1
41,0.25,0.03125,0,1.5258789062499992e-05,3.4045219258193063e-10,3.7397781049115684e-10,3.4468772337799557e-10,3.4468772337799557e-10,-0,7.2671286890887073e-19,5.1083361899794638e-16,-4.4693126088197698e-16,-4.4693126088197698e-16,-6.2862353384799378e-31,0.0031664626632567291,-1
42,0.28125,0.03125,0,1.5258789062499992e-05,3.4679497561384193e-10,3.4612439495206982e-10,3.2098208071700338e-10,3.2076816241969995e-10,-0,7.2602813629427948e-19,-1.0958277003666405e-17,-3.836412694559696e-16,-3.8690540363113197e-16,-4.9303806576313238e-32,0.0037126002243494782,-1
43,0.3125,0.03125,0,1.5258789062499992e-05,1.6155749736940069e-10,1.645098714218126e-10,1.4187096505582521e-10,1.4183019141222391e-10,-0,3.18602499358521e-19,4.4731050399992924e-17,-3.4544229684429002e-16,-3.4606445327131154e-16,4.9303806576313238e-32,0.0042252293753988236,-1
44,0.34375,0.03125,0,1.5258789062499992e-05,1.1331204141382376e-10,2.0937185475510234e-10,1.608388203431094e-10,1.6075975516391172e-10,-0,2.0110791384044399e-19,1.465555321243852e-15,-7.4055533465565373e-16,-7.4176177354721958e-16,-9.8607613152626476e-32,0.0046846500656156781,-1
45,0.375,0.03125,0,1.5258789062499992e-05,8.240401467550775e-10,1.1626439687147612e-09,9.8281948724671912e-10,9.8281948724671912e-10,-0,1.243770031708139e-18,5.1654405250074087e-15,-2.7439038309942949e-15,-2.7439038309942949e-15,1.1832913578315177e-30,0.0050732070155211015,-1
46,0.40625,0.03125,0,1.5258789062499992e-05,1.8850555359511003e-09,2.1832040377746557e-09,1.9577155804691867e-09,1.9577155804691867e-09,-0,2.2354750832728663e-18,4.5471496235427607e-15,-3.4406808060526856e-15,-3.4406808060526856e-15,-9.2691156363468887e-30,0.0053759681994354699,-1
47,0.4375,0.03125,0,1.5258789062499992e-05,8.1243738503778879e-10,8.0790293110917806e-10,6.1013385768462579e-10,6.0787675935691507e-10,-0,6.6364568606988138e-19,-6.9853921696366528e-17,-3.0177165744713167e-15,-3.0521571617471754e-15,1.1832913578315177e-30,0.0055812986748513885,-1
48,0.46875,0.03125,0,1.5258789062499992e-05,-3.8727245304478984e-16,6.5577301454410321e-13,-1.6228922523032992e-10,-3.8838093988020993e-16,0,-1.6127202807121704e-25,1.0012211571750965e-17,-2.4863433570079641e-15,-1.0012228324645737e-17,4.6494034184486232e-34,0.0056813077067492798,-1
49,0.5,0.03125,0,1.5258789062499992e-05,3.7325434334956885e-11,9.453303282557662e-11,6.6035090421987322e-11,6.5929706447454767e-11,-0,-3.33970485763578e-34,8.7291867814055943e-16,-4.3484409185164314e-16,-4.3645212368960331e-16,9.8607613152626476e-32,0.0056721520041190165,-1
50,0.53125,0.03125,0,1.5258789062499992e-05,3.1450191648898786e-10,4.4318200662147066e-10,3.7940727359280587e-10,3.7940727359280587e-10,-0,-1.3096816338392258e-19,1.9636333200384243e-15,-9.7312519880164729e-16,-9.7312519880164729e-16,1.1832913578315177e-30,0.0057358900740133549,-1
51,0.5625,0.03125,0,1.5258789062499992e-05,4.9839784779595026e-10,5.7716114379664032e-10,5.1117766040933943e-10,5.1117766040933943e-10,-0,-4.0712009039429563e-19,1.2022396396321747e-15,-1.0068280546157961e-15,-1.0068280546157961e-15,-2.2679751025104089e-30,0.0056883658396157293,-1
52,0.59375,0.03125,0,1.5258789062499992e-05,5.5633444323657928e-11,6.6123680768317553e-11,4.5992772234897049e-13,3.207055998890403e-13,-0,-6.5975339299187238e-20,1.6013428046411031e-16,-1.0019493567805259e-15,-1.0040737177799755e-15,-9.8607613152626476e-32,0.0055314056306021353,-1
53,0.625,0.03125,0,1.5258789062499992e-05,-3.8828601658165628e-16,1.8817382903899141e-14,-3.1610663431940684e-11,-3.8857689465849606e-16,0,5.8606187217615423e-25,2.9305466479995625e-19,-4.8262757591010385e-16,-2.9305968930904583e-19,9.7823170507492239e-36,0.0052710413397806738,-1
54,0.65625,0.03125,0,1.5258789062499992e-05,7.1358109236657062e-12,1.2397265417332845e-11,9.7832534690971769e-12,9.7665681574566344e-12,-0,-1.2664744457098734e-20,8.029608902526666e-17,-3.9886656924982711e-17,-4.0141254575747819e-17,6.1629758220391547e-33,0.0049172786208336325,-1
55,0.6875,0.03125,0,1.5258789062499992e-05,3.8839148062235975e-10,4.0483732421823398e-10,3.9742581452573766e-10,3.9742581452573766e-10,-0,-7.6593471965527668e-19,2.5170959310396658e-16,-1.1309066303247575e-16,-1.1309066303247575e-16,1.7256332301709633e-31,0.0044837123766577267,-1
56,0.71875,0.03125,0,1.5258789062499992e-05,2.513478073328916e-10,2.5638999091512727e-10,2.5192916488429747e-10,2.5170451562572783e-10,-0,-5.2620595150360681e-19,7.7463821647238509e-17,-6.8066803448940811e-17,-7.149467909850191e-17,-4.7146765038599534e-31,0.0039870043148698877,-1
57,0.75,0.03125,0,1.5258789062499992e-05,-3.8813162516446799e-16,3.6747540796566543e-13,-6.9170683596613779e-12,-3.8813162519672925e-16,0,8.284870915309304e-25,5.613151325913996e-18,-1.1115331676677e-16,-5.6131521544015801e-18,2.627434620609032e-46,0.0034462426477275322,-1
58,0.78125,0.03125,0,1.5258789062499992e-05,1.4715290497102496e-12,1.9813545962783428e-12,1.7283610590837597e-12,1.7271962626556299e-12,-0,-3.0807006115730467e-21,7.7824011743678676e-18,-3.8603750182278875e-18,-3.8781484012254761e-18,6.9333477997940491e-33,0.0028822085428363035,-1
59,0.8125,0.03125,0,1.5258789062499992e-05,1.3120743719975381e-12,1.666997691838598e-12,1.3591240205264229e-12,1.3591240205264229e-12,-0,-2.5875009273438598e-21,5.4182875717442945e-18,-4.6977794084499361e-18,-4.6977794084499361e-18,1.9259299443872359e-33,0.0023165775145332032,-1
60,0.84375,0.03125,0,1.5258789062499992e-05,1.610626499949813e-12,1.7924031640474967e-12,1.601751225799126e-12,1.601751225799126e-12,-0,-2.8585641149831588e-21,2.7765503380664519e-18,-2.9091177100886649e-18,-2.9091177100886649e-18,4.3092682505664402e-33,0.0017710864460263802,-1
61,0.875,0.03125,0,1.5258789062499992e-05,1.5786964345161284e-12,1.645588184829381e-12,1.568249307894104e-12,1.568249307894104e-12,-0,-2.3828151117972813e-21,1.023069923163133e-18,-1.1800976094860388e-18,-1.1800976094860388e-18,4.3333423748712807e-33,0.0012666982531636384,-1
62,0.90625,0.03125,0,1.5258789062499992e-05,-5.5378035546515029e-28,1.2544381156155882e-14,-9.3549399846477615e-15,-6.0584517520973707e-28,0,6.5672451693775969e-37,1.9141206598139083e-19,-3.3415712189946946e-19,-1.9141206598139162e-19,5.1317082433770156e-49,0.00082279629133253686,-1
63,0.9375,0.03125,0,1.5258789062499992e-05,-5.5693579908603433e-28,1.4450657616663596e-15,-8.509016050718664e-16,-6.0742289702017909e-28,0,4.5493726321337666e-37,2.2049953638716366e-20,-3.5033681743442151e-20,-2.2049953638717136e-20,4.276423536147513e-49,0.0004564394639831549,-1
64,0.96875,0.03125,0,1.5258789062499992e-05,2.3886874494894522e-16,4.0395167172368576e-16,2.6246962357590054e-16,2.6246962357590054e-16,-0,-9.947221042413588e-26,2.5190650296863213e-21,-2.158844728817522e-21,-2.158844728817522e-21,5.64237288394698e-37,0.00018170665853525333,-1
65,1,0.03125,0,7.6293945312499958e-06,2.6304935525754072e-16,2.9031578999311253e-16,2.7578867458162676e-16,2.7578867458162676e-16,-0,1.8374646559299966e-26,2.08008013411697e-22,-1.108330948752268e-22,-1.108330948752268e-22,-8.2284604557560126e-38,1.8311405260527008e-05,-1
66,0,0.0625,0,7.6293945312499958e-06,4.526541205846696e-19,6.6544876761060194e-19,5.6936558967412501e-19,5.6852969575238587e-19,-0,-6.2022913845852213e-29,1.6235563392127673e-24,-7.3305647229367771e-25,-7.3943383680889925e-25,1.8367099231598242e-40,9.0149632232618763e-05,-1
67,0.03125,0.0625,0,1.5258789062499992e-05,6.0496851645752654e-16,7.0667500562373032e-16,6.5456468747771268e-16,6.5455619652113655e-16,-0,4.9417315543209625e-25,1.5514236913191111e-21,-7.9514035256984927e-22,-7.9526991428518318e-22,1.222514124855179e-36,0.00025040529153222771,-1
68,0.0625,0.0625,0,1.5258789062499992e-05,6.0378272509374024e-14,7.0144958885781891e-14,6.4741545974359215e-14,6.4741350829834852e-14,-0,9.6745549179192867e-23,1.4893106170802105e-19,-8.2449537832987468e-20,-8.2452515502121425e-20,-3.009265538105056e-34,0.00068531841690889323,-1
69,0.09375,0.0625,0,1.5258789062499992e-05,1.1983807254615143e-12,1.3693495401610479e-12,1.2654415481415037e-12,1.2654415481415037e-12,-0,2.7876897248136213e-21,2.6059893900410139e-18,-1.5855101321341566e-18,-1.5855101321341566e-18,2.6963019221421302e-33,0.0013090714935947269,-1
70,0.125,0.0625,0,1.5258789062499992e-05,9.8960509426415783e-12,1.1077436620074008e-11,1.0289207167710436e-11,1.0289207167710436e-11,-0,2.9299322283696146e-20,1.7997215531116387e-17,-1.2027426946465633e-17,-1.2027426946465633e-17,2.7733391199176196e-32,0.0020966520164461444,-1
71,0.15625,0.0625,0,1.5258789062499992e-05,5.4017373204508703e-11,6.1116383116435601e-11,5.6601297678206046e-11,5.6601297678206046e-11,-0,1.8805742852947042e-19,1.0813423737015965e-16,-6.8894736301110095e-17,-6.8894736301110095e-17,2.4651903288156619e-32,0.0030177937076502114,-1
72,0.1875,0.0625,0,1.5258789062499992e-05,2.7625730921299074e-10,3.2871563973718155e-10,2.9851384835814065e-10,2.9851384835814065e-10,-0,1.0686605407319904e-18,7.9938193949880002e-16,-4.6084276396241609e-16,-4.6084276396241609e-16,4.9303806576313238e-31,0.0040370976085961682,-1
73,0.21875,0.0625,0,1.5258789062499992e-05,1.1784313746678773e-09,1.4156238036114607e-09,1.2735323973119513e-09,1.2735323973119513e-09,-0,4.8393706528190278e-18,3.6144298698193365e-15,-2.1681427963181985e-15,-2.1681427963181985e-15,2.3665827156630354e-30,0.0051153924420028734,-1
74,0.25,0.0625,0,1.5258789062499992e-05,2.9055429383286635e-09,3.2562146541992656e-09,2.9703589125832652e-09,2.9703589125832652e-09,-0,1.2165723685609029e-17,5.3386600189688443e-15,-4.3618124636230537e-15,-4.3618124636230537e-15,-2.9582283945787943e-30,0.006211239942137221,-1
75,0.28125,0.0625,0,1.5258789062499992e-05,2.739357755501343e-09,2.7196530871481084e-09,2.4704289512350106e-09,2.4614449222838462e-09,-0,1.1249503207839776e-17,-3.1191888115636557e-16,-3.8028585191817894e-15,-3.939943921878998e-15,0,0.0072825273041273991,-1
76,0.3125,0.0625,0,1.5258789062499992e-05,4.4689123801474847e-10,4.5268778971071632e-10,2.1399169008112551e-10,2.1364598812329242e-10,-0,1.7287326566155315e-18,8.6719626962034383e-17,-3.6422134342894081e-15,-3.6474884275424765e-15,0,0.0082880855554370025,-1
77,0.34375,0.0625,0,1.5258789062499992e-05,4.3441465710649955e-10,1.1159721906223054e-09,7.7665987230409973e-10,7.7511066932366137e-10,-0,1.5123820075749551e-18,1.0398230255867876e-14,-5.177495091525352e-15,-5.2011340530188573e-15,-7.8886090522101181e-31,0.0091892716563917697,-1
78,0.375,0.0625,0,1.5258789062499992e-05,6.0490250869343338e-09,8.8687163960264399e-09,7.4049319227217537e-09,7.4049319227217537e-09,-0,1.7909400078021663e-17,4.3007165506722887e-14,-2.233557851111885e-14,-2.233557851111885e-14,-6.3108872417680944e-30,0.0099514535305229995,-1
79,0.40625,0.0625,0,1.5258789062499992e-05,1.6907979033088602e-08,2.0093932293226338e-08,1.7950906829183723e-08,1.7950906829183723e-08,-0,3.9331573361006201e-17,4.8574457186064893e-14,-3.2699973511392424e-14,-3.2699973511392424e-14,-3.4709879829724519e-29,0.010545340955844335,79
80,0.4375,0.0625,0,1.5258789062499992e-05,1.1216745169831256e-08,1.1094920266711437e-08,9.4381379928183526e-09,9.377559404818226e-09,-0,1.7972858883796747e-17,-1.8768733581486127e-15,-2.5280491239823665e-14,-2.6204847135821678e-14,-6.3108872417680944e-30,0.010948111171656595,79
81,0.46875,0.0625,0,1.5258789062499992e-05,-3.8734126449687543e-16,1.6365272046611065e-13,-1.7875257996664699e-09,-3.8837719611710112e-16,0,-3.1640267170649752e-25,2.5030530161494892e-18,-2.7277976263228378e-14,-2.5030685068088936e-18,-1.7452858500246208e-34,0.011144285944442252,-1
82,0.5,0.0625,0,1.5258789062499992e-05,1.1498325276859003e-10,5.8891228116077739e-10,3.5207907334470665e-10,3.5159912412066822e-10,-0,-6.8587748927792256e-34,7.2315830748319562e-15,-3.6137879610606474e-15,-3.6211114050309604e-15,-7.8886090522101181e-31,0.011126326387699229,-1
83,0.53125,0.0625,0,1.5258789062499992e-05,2.4132076784472052e-09,3.5138878333846458e-09,2.976912476249351e-09,2.9757042138128339e-09,-0,-1.9712471322545481e-18,1.6797017556602467e-14,-8.1935937062880647e-15,-8.2120303279390167e-15,0,0.01125135310920659,-1
84,0.5625,0.0625,0,1.5258789062499992e-05,4.4705399045243418e-09,5.1170745780602686e-09,4.5871965574938971e-09,4.5871965574938971e-09,-0,-7.1632529420836682e-18,9.8724994580190877e-15,-8.0852969446772963e-15,-8.0852969446772963e-15,-1.1832913578315177e-30,0.011158130970087343,-1
85,0.59375,0.0625,0,1.5258789062499992e-05,1.5271385547863364e-09,1.602821741035848e-09,1.0524276895468172e-09,1.0449319339639754e-09,-0,-3.5524507087721037e-18,1.1583862252679713e-15,-8.3983467329258822e-15,-8.5127228862285194e-15,-1.5777218104420236e-30,0.010850242444868246,-1
86,0.625,0.0625,0,1.5258789062499992e-05,-3.8828608944196247e-16,4.2902791887810925e-15,-2.6460674448178407e-10,-3.885758381888334e-16,0,1.149601930989991e-24,7.1388091093611192e-20,-4.0376439630275377e-15,-7.1393661910551811e-20,-3.7593778707235282e-36,0.010339519516907616,-1
87,0.65625,0.0625,0,1.5258789062499992e-05,5.6935958914198574e-12,1.2650478405744557e-11,9.1981985283969037e-12,9.1720862401529542e-12,-0,-1.9821826551480943e-20,1.0617342464522665e-16,-5.267761043316118e-17,-5.3076052331414822e-17,1.2325951644078309e-32,0.0096455889819102511,-1
88,0.6875,0.0625,0,1.5258789062499992e-05,1.2947995609792661e-09,1.3521207985053627e-09,1.3288235469847108e-09,1.3288235469847108e-09,-0,-5.0087405937514359e-18,8.7966141280591663e-16,-3.5548784668963433e-16,-3.5548784668963433e-16,2.6624055551209148e-30,0.0087951182011753691,-1
89,0.71875,0.0625,0,1.5258789062499992e-05,1.793141839235717e-09,1.8047165787850117e-09,1.802264572258591e-09,1.8011949716722203e-09,-0,-7.3637533586415704e-18,1.8398026259470609e-16,-3.7414650366527421e-17,-5.3735460095082012e-17,-8.8746851837363828e-31,0.0078207902898571064,-1
90,0.75,0.0625,0,1.5258789062499992e-05,-3.8813162515477447e-16,9.9015022505024806e-12,-2.3994797126261594e-11,-3.8813162519516415e-16,0,1.6251358887146535e-24,1.5109085503574713e-16,-5.1721648218939291e-16,-1.5109085666088365e-16,3.5032461608120427e-46,0.0067600481231780375,-1
91,0.78125,0.0625,0,1.5258789062499992e-05,6.2506916179014684e-12,1.3815581191997468e-11,7.9008002393080376e-12,7.897312253850378e-12,-0,-2.5669219460504792e-20,1.1545672351169676e-16,-9.0252394907980756e-17,-9.0305617342332252e-17,-3.0814879110195774e-33,0.0056536554277325807,-1
92,0.8125,0.0625,0,1.5258789062499992e-05,1.6806400802138476e-11,2.1724598602082778e-11,1.7441829370642768e-11,1.7441829370642768e-11,-0,-6.5013075744992299e-20,7.5110755872746588e-17,-6.5349872305908308e-17,-6.5349872305908308e-17,3.2355623065705562e-32,0.0045441302543345321,-1
93,0.84375,0.0625,0,1.5258789062499992e-05,1.1527726014228114e-11,1.4118390863805238e-11,1.16436531294265e-11,1.16436531294265e-11,-0,-4.0132912476519269e-20,3.9570541383807138e-17,-3.7761501073894307e-17,-3.7761501073894307e-17,-1.3481509610710651e-32,0.0034741110331686881,-1
94,0.875,0.0625,0,1.5258789062499992e-05,1.4517457375398588e-11,1.544862897829667e-11,1.44463577654856e-11,1.44463577654856e-11,-0,-4.2981959657140054e-20,1.4251533029268945e-17,-1.5293445019700159e-17,-1.5293445019700159e-17,3.1392658093511944e-32,0.0024847180028307624,-1
95,0.90625,0.0625,0,1.5258789062499992e-05,-5.0487097934144756e-28,2.1381803414807074e-13,-6.3103885039891704e-14,-5.5535807727559231e-28,0,1.1744378155988179e-36,3.262604280823839e-18,-4.2254931516717879e-18,-3.2626042808238398e-18,4.276423536147513e-49,0.0016139729826186405,-1
96,0.9375,0.0625,0,1.5258789062499992e-05,-5.5535807727559231e-28,3.3091360237614222e-14,-4.9679293399137621e-15,-5.4904719003382422e-28,0,8.8986352116626947e-37,5.0493408565696347e-19,-5.8073867153210396e-19,-5.0493408565696338e-19,-5.3455294201843913e-50,0.00089533821533963748,-1
97,0.96875,0.0625,0,1.5258789062499992e-05,1.5962420028971076e-14,1.9210324361940499e-14,1.6897306314027248e-14,1.6897306314027248e-14,-0,-1.3039024774775886e-23,4.9572126136734966e-20,-3.5293854490863796e-20,-3.5293854490863796e-20,-2.7083389842945504e-35,0.00035747245629656749,-1
98,1,0.0625,0,7.6293945312499958e-06,6.8674351220385052e-15,7.6227599726208058e-15,7.191463254106356e-15,7.191463254106356e-15,-0,9.4097969629882754e-25,5.7617303046535252e-21,-3.2905328255802144e-21,-3.2905328255802144e-21,1.88079096131566e-36,5.4230518746573232e-05,-1
99,0,0.09375,0,7.6293945312499958e-06,-7.2738775816687035e-17,-7.2613010830557305e-17,-7.8669203827244237e-17,-7.8670502052738103e-17,0,1.4469415338617616e-26,9.4504128206226571e-25,-4.6205085729117798e-23,-4.6214990403601043e-23,2.350988701644575e-38,0.00015852345939450737,-1
100,0.03125,0.09375,0,1.5258789062499992e-05,2.0092801892507337e-15,2.7670980156282507e-15,2.16149073495024e-15,2.1614705407346282e-15,-0,2.3827922905823205e-24,1.1560999568206189e-20,-9.2408337505799935e-21,-9.2411418898562944e-21,1.88079096131566e-36,0.00043660528087570059,-1
101,0.0625,0.09375,0,1.5258789062499992e-05,3.2084054895475621e-13,3.7619308413505885e-13,3.4454721426952875e-13,3.4454517799039637e-13,-0,7.4634369747585015e-22,8.4386631469337245e-19,-4.8287765297744879e-19,-4.8290872413120232e-19,-9.6296497219361793e-35,0.0010667663591402505,-1
102,0.09375,0.09375,0,1.5258789062499992e-05,6.7523218472972927e-12,7.7792115204201877e-12,7.1368845089521803e-12,7.1368845089521803e-12,-0,2.2803528968904544e-20,1.5646289383672914e-17,-9.8011323771363343e-18,-9.8011323771363343e-18,0,0.0020047701843084239,-1
